;OBJECTID;LAND;BEZ;LOR;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
35622;142706;11;2;2030301;2020;9;14;5;2;1;5;0;1;0;0;0;0;1;0;799856,0833;5825998,924;13,41852735;52,50149175
35623;142707;11;6;6010102;2020;9;17;4;3;2;6;0;0;1;0;0;0;0;0;793710,6275;5821026,407;13,32387375;52,4602578
35624;142708;11;9;9020701;2020;9;22;5;3;5;2;2;0;1;0;0;0;0;0;807651,8776;5819367,012;13,52690216;52,4377166
35625;142709;11;6;6020303;2020;9;17;1;3;5;2;0;1;1;0;0;0;0;0;795349,7342;5818442,672;13,34564432;52,4362128
35626;142710;11;2;2050602;2020;9;9;3;3;2;7;0;0;1;0;0;0;1;0;802688,3599;5828127,659;13,46206138;52,51900778
35627;142711;11;1;3071536;2020;9;14;7;3;3;6;0;1;1;0;0;0;0;0;798939,3892;5829623,342;13,40831965;52,53448241
35628;142712;11;3;3030406;2020;9;15;4;3;3;6;0;1;1;0;0;0;0;0;802911,1195;5837599,097;13,47397993;52,60377406
35629;142713;11;7;7020202;2020;9;14;6;3;5;2;0;1;1;0;0;0;0;0;794980,925;5823818,858;13,34498562;52,48460621
35630;142714;11;9;9051901;2020;9;16;4;3;4;6;0;1;0;0;0;0;0;0;809678,2605;5821383,648;13,55848615;52,45464581
35631;142715;11;1;1011305;2020;9;8;2;2;5;2;0;1;0;0;0;1;0;0;799648,8558;5827040,005;13,41642065;52,51093728
35632;142716;11;11;11010206;2020;9;16;4;3;5;3;0;1;0;0;1;0;0;0;805881,6143;5834145,813;13,51451857;52,57116228
35633;142717;11;7;7020203;2020;9;12;1;3;0;7;0;0;1;0;0;0;1;0;795672,8883;5824092,31;13,35538867;52,48668323
35634;142718;11;4;4031032;2020;9;18;3;3;2;6;0;1;1;0;0;0;0;0;790975,0926;5824822,844;13,28703819;52,49575655
35635;142719;11;4;4030930;2020;9;21;6;3;0;1;2;0;0;0;1;0;0;0;793270,5882;5825637,89;13,32147212;52,50183451
35636;142720;11;6;6030502;2020;9;17;2;3;2;6;0;0;1;0;0;0;0;0;790334,4739;5814651,252;13,26878638;52,40490683
35637;142721;11;8;8020727;2020;9;12;3;3;1;5;0;1;1;0;0;0;0;0;801507,8609;5817671,192;13,43526487;52,42593802
35638;142722;11;12;12214424;2020;9;9;6;3;5;2;0;1;1;0;0;0;0;0;793492,3133;5832428,305;13,33072481;52,56258789
35639;142723;11;7;7040401;2020;9;20;2;2;4;6;1;0;1;0;0;0;0;0;796757,4301;5823863,378;13,3711102;52,48404266
35640;142724;11;3;3071537;2020;9;7;6;3;6;7;0;1;0;1;0;0;0;0;799570,1358;5829303,191;13,41730243;52,53126645
35641;142725;11;12;12214528;2020;9;15;4;3;4;6;0;0;1;0;0;0;0;0;787908,7357;5835939,179;13,25163291;52,59704534
35642;142726;11;12;12214527;2020;9;10;2;3;6;3;0;0;1;1;0;0;0;0;790252,236;5835562,787;13,28580531;52,59242524
35643;142727;11;9;9020802;2020;9;14;4;3;3;6;0;1;0;0;0;0;0;0;810605,6218;5820304,053;13,57108603;52,44444472
35644;142728;11;9;9020802;2020;9;7;1;3;1;5;0;0;1;0;0;0;0;0;810700,8676;5819133,855;13,57139514;52,4339037
35645;142729;11;8;8010213;2020;9;16;3;3;0;7;0;0;1;0;1;0;0;0;801642,031;5822561,223;13,44164753;52,46969476
35646;142730;11;5;5030731;2020;9;18;6;2;6;4;0;0;1;1;0;0;0;0;787305,5171;5830193,943;13,23777411;52,54585575
35647;142731;11;2;2040701;2020;9;18;2;3;1;5;0;1;1;0;0;0;0;0;800383,0133;5827143,923;13,42729987;52,51146496
35648;142732;11;11;11041128;2020;9;12;5;3;1;5;0;1;1;0;0;0;0;0;806038,9869;5826401,274;13,50970173;52,50166546
35649;142733;11;7;7030303;2020;9;21;4;2;5;3;2;1;1;0;0;0;0;0;796050,3748;5822865,708;13,35984255;52,47548319
35650;142734;11;2;2030302;2020;9;20;5;3;5;3;1;0;1;0;1;0;0;0;800787,2124;5825827,322;13,43204847;52,49944118
35651;142735;11;6;6040804;2020;9;12;1;3;5;3;0;0;1;0;0;0;0;0;788247,8865;5818931,757;13,24188749;52,44438689
35652;142736;11;8;8040933;2020;9;13;4;3;4;2;0;0;1;0;1;0;0;0;802918,1897;5818387,495;13,45659202;52,43157937
35653;142737;11;2;2020205;2020;9;2;6;3;1;5;2;0;1;0;0;0;1;0;798282,7677;5824733,492;13,39428492;52,49101103
35654;142738;11;4;4030931;2020;9;13;4;3;0;2;0;1;1;0;0;0;0;0;793988,5591;5826151,233;13,33247219;52,50605002
35655;142739;11;11;11020514;2020;9;13;2;3;0;2;0;1;1;0;0;0;0;0;804370,7764;5830843,358;13,48926649;52,54241101
35656;142740;11;2;2020204;2020;9;13;4;3;5;3;0;0;1;0;1;0;1;0;798312,9057;5825200,565;13,3951457;52,49518129
35657;142741;11;6;6040701;2020;9;14;7;2;5;3;0;1;1;0;0;0;0;0;783928,7795;5815910,226;13,17594591;52,41955465
35658;142742;11;7;7040402;2020;9;15;3;2;6;4;0;0;1;1;0;0;0;0;796305,2821;5820714,558;13,36167462;52,45606168
35659;142743;11;7;7010104;2020;9;13;6;2;2;2;0;0;1;0;1;0;0;0;796053,6531;5825371,707;13,36211667;52,49794559
35660;142744;11;1;1011204;2020;9;15;2;3;0;3;0;1;0;0;1;0;0;0;798916,6567;5827328,54;13,40592289;52,5139253
35661;142745;11;1;1011302;2020;9;15;5;3;1;5;0;0;1;0;0;0;1;0;797946,2008;5828461,725;13,3926794;52,52461385
35662;142746;11;9;9010301;2020;9;20;4;3;5;2;2;0;1;0;0;0;1;0;804385,8258;5821737,983;13,48116515;52,46079448
35663;142747;11;1;1033101;2020;9;20;5;3;6;4;1;0;1;1;0;0;0;0;797633,8703;5832814,004;13,3919891;52,56379706
35664;142748;11;2;2020204;2020;9;20;1;3;5;3;2;0;1;0;0;0;0;0;798943,7122;5825242,128;13,40444708;52,49520871
35665;142749;11;6;6020410;2020;9;9;3;3;5;3;0;0;1;0;0;0;0;0;794197,2911;5816848,997;13,32733839;52,42254718
35666;142750;11;9;9020502;2020;9;15;7;3;3;6;0;0;1;0;1;0;0;0;809160,972;5821551,172;13,55105284;52,45643995
35667;142751;11;3;3071639;2020;9;11;4;3;0;7;0;1;0;0;0;0;0;0;800128,2524;5828992,342;13,42522485;52,52817321
35668;142752;11;3;3071536;2020;9;7;6;3;5;2;0;1;1;0;0;0;0;0;799148,5499;5829204,984;13,41101761;52,5306177
35669;142753;11;6;6030503;2020;9;18;7;2;5;3;0;1;1;0;0;0;0;0;789262,3862;5818040,434;13,25600084;52,43586001
35670;142754;11;3;3061126;2020;9;11;2;3;5;3;0;0;1;0;0;0;1;0;799231,9995;5831526,286;13,41433483;52,55137877
35671;142755;11;9;9010401;2020;9;14;6;3;0;3;0;0;1;0;0;0;1;0;806287,3092;5820686,25;13,50810026;52,45030605
35672;142756;11;11;11030824;2020;9;12;2;3;5;2;0;0;1;0;1;0;0;0;804487,3172;5827335,8;13,48776786;52,51090926
35673;142757;11;1;1011102;2020;9;13;5;3;6;4;0;0;1;1;0;0;0;0;795308,189;5827369,118;13,35293921;52,51625474
35674;142758;11;1;1011105;2020;9;11;4;3;2;2;0;1;0;0;0;0;1;0;795699,0743;5826298,223;13,35773141;52,50644328
35675;142759;11;7;7040405;2020;9;19;5;3;5;7;1;0;1;0;0;0;0;0;798603,6366;5821887,605;13,39644847;52,46532584
35676;142760;11;12;12302212;2020;9;16;1;3;2;6;0;0;1;0;0;0;0;0;793230,1484;5837707,379;13,33154021;52,6100528
35677;142761;11;8;8030829;2020;9;11;3;3;2;6;0;0;1;0;0;0;0;0;803635,233;5818088,257;13,46683484;52,42849981
35678;142762;11;5;5030730;2020;9;13;7;3;5;3;0;1;1;0;0;0;0;0;787007,8691;5830796,817;13,23391788;52,55141774
35679;142763;11;10;10010310;2020;9;10;4;3;5;2;0;0;1;0;0;0;1;0;808468,3612;5831152,214;13,54978419;52,54287477
35680;142764;11;3;3020209;2020;9;5;6;3;5;3;2;1;1;0;0;0;0;0;798140,3049;5835471,459;13,40182787;52,58734022
35681;142765;11;9;9010202;2020;9;9;4;3;5;2;0;0;1;0;0;0;0;0;804106,1102;5823595,016;13,47875344;52,47759436
35682;142766;11;8;8041038;2020;9;7;2;3;5;3;0;1;0;0;0;0;1;0;805759,7655;5816788,609;13,49679738;52,41566845
35683;142767;11;5;5020625;2020;9;9;4;3;6;4;0;0;0;1;0;0;1;0;784033,8992;5828716,274;13,18839522;52,53432244
35684;142768;11;7;7040401;2020;9;9;4;3;5;7;0;0;1;0;0;0;1;0;797654,738;5823925,329;13,38434051;52,48410957
35685;142769;11;7;7030303;2020;9;9;2;3;0;1;0;1;0;0;0;0;0;0;795369,1943;5820978,263;13,34817167;52,4589323
35686;142770;11;2;2020206;2020;9;11;5;2;1;5;0;1;1;0;0;0;0;0;799464,5833;5824930,863;13,41181679;52,49213314
35687;142771;11;5;5020419;2020;9;8;4;3;2;2;0;0;1;0;0;0;0;0;782029,9981;5828289,466;13,15856821;52,53153618
35688;142772;11;2;2030401;2020;9;13;1;3;5;3;0;1;1;0;0;0;0;0;801613,1096;5825284,262;13,4436865;52,49411783
35689;142773;11;11;11030617;2020;9;17;3;2;0;1;0;1;0;0;0;0;0;0;803129,2822;5829953,661;13,47020435;52,53512894
35690;142774;11;9;9020802;2020;9;16;6;3;5;2;0;1;1;0;0;0;0;0;810528,7228;5820028,523;13,5697022;52,44201918
35691;142775;11;3;3030711;2020;9;18;2;2;5;2;0;0;1;0;1;0;0;0;802484,5332;5836784,983;13,46695634;52,5967149
35692;142776;11;1;1044203;2020;9;14;6;3;0;2;0;1;1;0;0;0;0;0;795899,65;5831965,086;13,3657224;52,55713266
35693;142777;11;9;9010402;2020;9;8;4;3;5;3;0;0;1;0;0;0;1;0;806543,3635;5820224,921;13,511433;52,44602792
35694;142778;11;6;6020302;2020;9;12;2;3;5;2;0;0;1;0;0;0;0;0;794831,2538;5819322,013;13,33881515;52,44437538
35695;142779;11;4;4030623;2020;9;8;4;2;2;6;0;0;1;0;0;0;1;0;792871,9509;5826981,032;13,31679789;52,51408943
35696;142780;11;8;8010302;2020;9;15;1;3;1;5;0;1;1;0;0;0;0;0;801798,9377;5824371,184;13,44558844;52,48583108
35697;142781;11;1;1022102;2020;9;15;3;2;5;2;0;0;1;0;1;0;0;0;793558,4246;5828923,473;13,32859935;52,5311334
35698;142782;11;5;5010101;2020;9;17;6;3;0;1;1;1;0;0;0;0;0;0;785143,7829;5833946,451;13,20920728;52,58063592
35699;142783;11;1;1011101;2020;9;11;1;3;0;1;0;1;0;0;0;0;0;0;795299,6652;5826465,751;13,35201237;52,50816137
35700;142784;11;1;1033202;2020;9;18;3;3;5;3;0;1;1;0;0;0;0;0;796983,6063;5830179,319;13,38006741;52,54053532
35701;142785;11;4;4051549;2020;9;18;6;3;0;2;0;0;1;0;1;0;0;0;793306,1271;5823623,479;13,32022081;52,48375698
35702;142786;11;9;9020501;2020;9;16;2;3;1;5;0;1;1;0;0;0;0;0;806203,1133;5822531,828;13,50855787;52,46689405
35703;142787;11;8;8020620;2020;9;16;5;2;0;7;0;1;0;0;0;0;0;1;800585,5167;5821182,39;13,42489914;52,45791803
35704;142788;11;2;2010101;2020;9;8;4;3;0;1;0;1;0;0;0;0;0;0;797670,476;5825860,996;13,38630096;52,50145203
35705;142789;11;5;5020626;2020;9;13;2;3;1;5;0;0;1;0;0;0;1;0;784312,6976;5827233,976;13,19122689;52,52088667
35706;142790;11;11;11051331;2020;9;6;4;3;5;2;0;1;1;0;0;0;0;0;807248,8056;5824233,235;13,52546987;52,48155537
35707;142791;11;1;1011302;2020;9;20;7;3;2;2;1;1;1;0;0;0;0;0;797997,355;5828902,547;13,39382623;52,52853729
35708;142792;11;10;10010309;2020;9;15;2;3;0;2;0;1;0;0;0;0;1;0;807934,6064;5829198,18;13,54012811;52,52566483
35709;142793;11;1;1011301;2020;9;12;6;3;5;7;0;1;1;0;0;0;0;0;797099,2189;5828837,981;13,38056808;52,52844875
35710;142794;11;3;3050923;2020;9;14;2;3;5;3;0;1;1;0;0;0;0;0;800901,401;5832107,389;13,43940874;52,55566765
35711;142795;11;3;3020307;2020;9;14;5;3;5;2;0;1;1;0;0;0;0;0;799851,3909;5837898,307;13,4292066;52,60815207
35712;142796;11;11;11030618;2020;9;5;4;2;6;4;1;0;0;1;1;0;0;0;802618,0361;5829319,628;13,46211274;52,52973029
35713;142797;11;7;7030301;2020;9;18;5;3;1;5;0;1;1;0;0;0;0;0;794160,6886;5821892,047;13,33124179;52,4677758
35714;142798;11;1;1011302;2020;9;20;1;3;5;7;2;0;1;0;0;0;1;0;798295,7016;5828773,347;13,39809522;52,52721603
35715;142799;11;1;1011204;2020;9;16;2;3;2;6;0;0;1;0;0;0;0;0;798588,498;5826884,205;13,40070281;52,51012218
35716;142800;11;9;9020701;2020;9;6;5;2;5;2;0;0;1;0;1;0;0;0;807440,041;5818120,131;13,52264924;52,42666082
35717;142801;11;5;5030730;2020;9;14;3;2;1;7;0;0;1;0;0;0;1;0;786119,7871;5829357,92;13,2196161;52,53898422
35718;142802;11;1;1022102;2020;9;18;5;3;2;6;0;0;1;0;0;0;1;0;793556,3609;5828903,332;13,32855123;52,53095396
35719;142803;11;2;2020203;2020;9;19;1;3;5;3;0;1;0;0;0;0;1;0;797495,0454;5824704,249;13,38269106;52,49117876
35720;142804;11;4;4030930;2020;9;18;7;3;5;2;0;1;1;0;0;0;0;0;793283,7827;5825642,066;13,32166963;52,50186486
35721;142805;11;4;4030931;2020;9;10;5;3;1;5;0;1;1;0;0;0;0;0;794360,1056;5826062,626;13,33785224;52,50505537
35722;142806;11;2;2030302;2020;9;21;2;3;1;5;2;1;1;0;0;0;0;0;800534,0884;5826653,374;13,42907641;52,50698481
35723;142807;11;2;2040502;2020;9;11;6;3;5;2;0;1;1;0;0;0;0;0;800482,2319;5828442,679;13,42993047;52,52305143
35724;142808;11;5;5040936;2020;9;8;2;3;5;3;0;1;1;0;0;0;0;0;780413,3213;5820867,227;13,12854814;52,46581653
35725;142809;11;5;5010314;2020;9;12;5;3;0;1;0;0;0;0;1;0;0;0;784978,2372;5829177,987;13,20267584;52,53796916
35726;142810;11;11;11030720;2020;9;12;3;3;5;2;0;1;1;0;0;0;0;0;805674,8649;5830065,756;13,50772105;52,53471192
35727;142811;11;5;5010314;2020;9;18;5;3;3;6;1;0;1;0;1;0;0;0;785063,9112;5829470,76;13,2041868;52,54054934
35728;142812;11;1;1011302;2020;9;15;1;2;0;6;0;1;1;0;0;0;0;0;798511,7916;5828735,195;13,4012368;52,52675576
35729;142813;11;3;3071537;2020;9;9;5;3;5;3;0;0;1;0;1;0;0;0;799377,5844;5829516,645;13,41466458;52,53328552
35730;142814;11;1;1011303;2020;9;12;3;2;5;3;0;0;1;0;0;0;1;0;799218,4358;5827580,27;13,41058306;52,51601622
35731;142815;11;10;10010311;2020;9;8;7;2;6;4;0;0;0;1;0;0;1;0;810839,1141;5832064,331;13,58548418;52,54970134
35732;142816;11;6;6030501;2020;9;10;5;3;6;3;0;0;1;1;0;0;0;0;788545,2731;5816883,298;13,2444827;52,42586437
35733;142817;11;8;8010404;2020;9;9;3;3;2;2;0;0;1;0;1;0;0;0;802577,0318;5823080,073;13,45584078;52,47382819
35734;142818;11;8;8041035;2020;9;14;7;3;2;2;0;0;1;0;0;0;0;0;804769,0552;5817845,087;13,48323781;52,42568994
35735;142819;11;12;12231102;2020;9;12;3;3;1;5;0;1;0;0;0;0;1;0;789706,9759;5840692,215;13,28227126;52,63870088
35736;142820;11;5;5030731;2020;9;10;6;3;0;6;0;0;1;0;0;0;1;0;787367,0754;5829825,034;13,23836023;52,54251582
35737;142821;11;1;1011201;2020;9;12;3;3;2;6;0;1;0;0;0;0;0;0;797206,6383;5827476,675;13,38093044;52,51618765
35738;142822;11;3;3030716;2020;9;9;2;3;5;3;0;1;1;0;0;0;0;0;802495,2689;5833853,234;13,4644384;52,57043241
35739;142823;11;1;1022106;2020;9;10;5;3;5;2;0;0;1;0;0;0;0;0;793681,2642;5828109,811;13,32968636;52,52377319
35740;142824;11;7;7040402;2020;9;11;3;2;2;6;0;0;0;0;1;0;1;0;796829,7376;5820819,738;13,36946386;52,45671996
35741;142825;11;4;4020311;2020;9;13;1;3;6;4;0;0;1;1;0;0;0;0;789084,9296;5826988,424;13,2611542;52,51617614
35742;142826;11;7;7070703;2020;9;9;5;3;5;2;0;0;1;0;0;0;0;0;799790,7112;5813977,048;13,40677871;52,39376832
35743;142827;11;2;2010103;2020;9;19;3;3;1;5;0;1;1;0;0;0;0;0;799275,0391;5826110,794;13,41009349;52,50281347
35744;142828;11;9;9051702;2020;9;21;6;2;7;7;2;0;0;0;1;0;0;0;815411,7356;5821903,18;13,64307585;52,45602324
35745;142829;11;3;3071537;2020;9;17;2;2;5;2;0;1;1;0;0;0;0;0;799714,8286;5830083,633;13,42013288;52,53818231
35746;142830;11;4;4030518;2020;9;23;6;3;5;3;2;1;1;0;0;0;0;0;791822,2237;5828728,439;13,30290608;52,53031726
35747;142831;11;3;3040513;2020;9;11;3;3;3;2;0;1;1;0;0;0;0;0;797006,0565;5833768,398;13,38360893;52,57269488
35748;142832;11;5;5020417;2020;9;14;2;3;5;3;0;1;1;0;0;0;0;0;782300,9137;5828520,038;13,16274727;52,53346334
35749;142833;11;2;2010101;2020;9;20;2;2;1;5;2;1;1;0;0;0;0;0;797775,2557;5826013,961;13,38797681;52,50276601
35750;142834;11;1;1011302;2020;9;9;6;3;0;1;0;1;0;0;0;0;0;0;799035,5535;5828948,727;13,40912632;52,52838274
35751;142835;11;7;7020203;2020;9;10;3;3;2;7;0;1;1;0;0;0;0;0;795536,2083;5824321,393;13,35358477;52,48881079
35752;142836;11;4;4030518;2020;9;7;2;3;2;2;0;0;1;0;0;0;0;0;791910,5612;5828199,163;13,30373993;52,52552512
35753;142837;11;12;12301203;2020;9;10;3;3;5;2;0;0;1;0;0;0;0;0;793539,8396;5835459,937;13,33410806;52,58973891
35754;142838;11;5;5020625;2020;9;9;1;3;5;3;0;1;0;0;0;0;0;0;784405,3489;5828666,688;13,19381429;52,53368414
35755;142839;11;2;2040701;2020;9;9;5;3;5;2;0;1;1;0;0;0;0;0;800426,4326;5827978,038;13,42869085;52,51891748
35756;142840;11;7;7070703;2020;9;17;3;2;5;2;0;0;1;0;0;0;0;0;799775,2416;5813975,576;13,40655073;52,39376359
35757;142841;11;5;5040934;2020;9;18;6;3;0;2;0;1;1;0;0;0;0;0;783972,6157;5823295,044;13,18286856;52,48574664
35758;142842;11;5;5020628;2020;9;16;2;3;2;6;0;0;1;0;1;0;0;0;784134,1874;5827284,763;13,18864639;52,52143508
35759;142843;11;11;11030721;2020;9;8;5;3;5;3;0;1;1;0;0;0;0;0;804656,1673;5827828,604;13,49069934;52,51523176
35760;142844;11;5;5020417;2020;9;9;3;3;5;3;0;0;1;0;0;0;0;0;781873,1631;5829138,316;13,15698226;52,5392285
35761;142845;11;2;2040701;2020;9;17;5;3;5;2;0;1;1;0;0;0;0;0;800426,785;5827979,952;13,42869775;52,51893444
35762;142846;11;4;4020311;2020;9;12;2;3;0;6;0;0;0;0;1;0;0;0;789826,3133;5826356,558;13,27149901;52,51011787
35763;142847;11;1;1044202;2020;9;9;3;3;0;6;0;0;1;0;1;0;0;0;794802,5616;5830133,397;13,34796053;52,54130802
35764;142848;11;4;4030931;2020;9;19;7;2;5;3;1;0;1;0;0;0;1;0;794359,3542;5825930,658;13,33772453;52,50387276
35765;142849;11;3;3020210;2020;9;10;2;3;5;3;0;0;1;0;0;0;0;0;798504,8782;5835382,317;13,40711292;52,58634127
35766;142850;11;3;3071536;2020;9;9;3;3;5;2;0;1;1;0;0;0;0;0;799150,6733;5829207,831;13,41105138;52,53064206
35767;142851;11;9;9020701;2020;9;15;7;2;4;6;0;1;0;0;0;0;0;0;809422,2344;5818407,304;13,55197472;52,42811715
35768;142852;11;9;9041402;2020;9;15;3;3;2;2;0;0;1;0;0;0;0;0;812135,2022;5820282,921;13,59349829;52,44338441
35769;142853;11;7;7010102;2020;9;17;6;3;5;2;0;0;1;0;0;0;0;0;794956,314;5825652,033;13,34624714;52,5010527
35770;142854;11;12;12214527;2020;9;15;2;3;2;6;0;0;1;0;0;0;0;0;789982,1584;5835524,075;13,28179563;52,59222226
35771;142855;11;9;9041501;2020;9;15;5;3;5;3;0;1;1;0;0;0;0;0;810884,7756;5820660,768;13,57551195;52,44748283
35772;142856;11;6;6040806;2020;9;8;3;3;5;2;0;0;1;0;0;0;0;0;789033,3947;5819696,37;13,25407414;52,45082736
35773;142857;11;4;4030518;2020;9;17;5;3;5;2;0;0;1;0;0;0;0;0;791390,5075;5828585,827;13,29643491;52,52926971
35774;142858;11;6;6010103;2020;9;22;1;2;2;6;2;0;1;0;0;0;1;0;793043,8271;5821515,429;13,31451704;52,46499973
35775;142859;11;1;1022206;2020;9;9;5;3;6;4;0;1;0;1;0;0;0;0;796458,2156;5828234,71;13,37060892;52,52339
35776;142860;11;1;1011203;2020;9;9;3;3;2;6;0;1;1;0;0;0;0;0;797610,207;5827024,814;13,38645613;52,51191717
35777;142861;11;1;1011304;2020;9;15;7;3;2;1;0;1;0;0;0;0;0;0;799920,1231;5827786,647;13,42107879;52,51748065
35778;142862;11;4;4030931;2020;9;8;5;3;5;7;0;1;1;0;0;0;0;0;794536,5419;5825955,801;13,3403497;52,50400254
35779;142863;11;1;1011305;2020;9;10;6;2;3;6;0;1;1;0;0;0;0;0;799495,1755;5827072,79;13,41419241;52,51131554
35780;142864;11;1;1044101;2020;9;10;2;3;2;2;0;0;1;0;0;0;1;0;793800,2589;5832174,058;13,33502956;52,56014264
35781;142865;11;10;10030724;2020;9;12;5;3;3;6;0;0;1;0;0;0;1;0;809633,4775;5829724,342;13,56557971;52,52941797
35782;142866;11;10;10020416;2020;9;15;6;3;2;2;0;0;1;0;0;0;0;0;813237,2923;5831071,023;13,61980083;52,53942682
35783;142867;11;10;10010204;2020;9;14;2;3;6;4;0;0;1;1;0;0;0;0;809116,4213;5833030,371;13,56105834;52,55933887
35784;142868;11;2;2050601;2020;9;13;5;3;6;2;0;0;1;1;0;0;0;0;801856,1843;5829013,045;13,45063775;52,52740477
35785;142869;11;5;5020523;2020;9;8;3;3;5;3;0;0;1;0;0;0;0;0;782365,438;5827036,095;13,16243577;52,52012427
35786;142870;11;5;5010209;2020;9;17;5;3;2;6;0;1;1;0;0;0;0;0;783189,5158;5829264,876;13,17644739;52,53968075
35787;142871;11;6;6030503;2020;9;17;1;3;5;3;0;0;1;0;1;0;0;0;789327,7758;5817264,193;13,25628834;52,42886606
35788;142872;11;1;1022207;2020;9;10;3;3;5;2;0;0;1;0;0;0;0;0;794558,3019;5827508,05;13,34204317;52,51790571
35789;142873;11;4;4030519;2020;9;14;7;3;5;2;0;1;1;0;0;0;0;0;792061,5836;5828220,647;13,30597854;52,52563684
35790;142874;11;1;1044101;2020;9;8;3;3;6;6;0;1;0;1;0;0;0;0;794414,0658;5831432,771;13,34340052;52,55316603
35791;142875;11;8;8010117;2020;9;10;6;3;3;6;0;1;1;0;0;0;0;0;800556,1204;5823312,061;13,42638607;52,47702332
35792;142876;11;5;5010314;2020;9;6;3;3;0;2;0;0;1;0;0;0;1;0;784838,9207;5829255,827;13,20069402;52,53873991
35793;142877;11;9;9020701;2020;9;8;2;3;5;2;0;1;1;0;0;0;0;0;809065,709;5818189,187;13,54654619;52,4263639
35794;142878;11;2;2050602;2020;9;2;3;2;0;1;2;0;0;0;0;0;1;0;803425,0398;5827731,751;13,47252413;52,51504997
35795;142879;11;4;4041342;2020;9;12;1;3;6;7;0;0;1;1;0;0;0;0;792552,5012;5822518,755;13,30818523;52,47425767
35796;142880;11;2;2050803;2020;9;8;5;3;8;1;0;0;0;0;1;0;0;0;802458,9287;5826252,756;13,45698657;52,5023304
35797;142881;11;9;9051702;2020;9;18;3;3;5;2;0;1;1;0;0;0;0;0;814202,9957;5820801,79;13,62430937;52,44684986
35798;142882;11;7;7010104;2020;9;20;3;2;3;6;1;0;1;0;1;0;0;0;796456,158;5824885,664;13,367596;52,49337017
35799;142883;11;12;12214424;2020;9;13;1;3;3;6;0;0;1;0;0;0;1;0;792746,036;5832760,528;13,32004008;52,56596787
35800;142884;11;12;12103218;2020;9;12;3;3;0;1;0;0;0;0;1;0;0;0;794338,7404;5835493,853;13,34589709;52,58961122
35801;142885;11;9;9020802;2020;9;16;6;3;5;2;0;1;1;0;0;0;0;0;810528,8394;5820028,233;13,56970364;52,44201651
35802;142886;11;2;2040701;2020;9;18;2;3;5;3;0;0;1;0;0;0;1;0;800900,4209;5826865,323;13,4346492;52,50868263
35803;142887;11;11;11030721;2020;9;3;6;3;0;1;2;1;0;0;0;0;0;0;803859,69;5828653,103;13,47975122;52,52306578
35804;142888;11;4;4030620;2020;9;20;3;3;6;4;1;1;0;1;0;0;0;0;792204,8161;5827279,404;13,30725689;52,51712209
35805;142889;11;1;1022106;2020;9;10;2;3;5;3;0;1;1;0;0;0;0;0;793716,7358;5827978,824;13,330092;52,52257986
35806;142890;11;2;2040701;2020;9;18;3;3;0;1;0;0;0;0;1;0;0;0;800438,7459;5827523,992;13,42846177;52,51484094
35807;142891;11;1;1022105;2020;9;0;1;3;0;5;2;0;1;0;0;0;1;0;793712,5516;5828446,994;13,33044401;52,526779
35808;142892;11;1;1044201;2020;9;16;3;3;5;3;0;0;1;0;0;0;0;0;796690,7111;5831663,072;13,37708685;52,55399506
35809;142893;11;4;4031032;2020;9;17;6;3;2;7;0;0;1;0;0;0;0;0;791672,2288;5825129,901;13,29754687;52,49813718
35810;142894;11;2;2010102;2020;9;16;2;3;2;6;0;0;1;0;0;0;0;0;798326,7341;5825574,073;13,3956833;52,49852176
35811;142895;11;10;10010308;2020;9;16;5;2;5;2;0;1;1;0;0;0;0;0;806638,4438;5830254,048;13,52205644;52,53585818
35812;142896;11;6;6010206;2020;9;18;3;3;5;3;0;1;0;0;0;0;0;0;794543,5176;5820078,438;13,33526087;52,45131144
35813;142897;11;1;1011202;2020;9;21;6;3;0;2;2;1;0;0;1;0;0;0;797159,4558;5827691,73;13,38042925;52,51814108
35814;142898;11;1;1011306;2020;9;16;2;3;5;3;0;1;1;0;0;0;0;0;800136,5654;5826608,462;13,42319646;52,50680107
35815;142899;11;2;2010103;2020;9;1;6;3;5;2;2;0;1;0;1;0;0;0;799143,3195;5825792,278;13,40787261;52,50003066
35816;142900;11;12;12214424;2020;9;0;3;3;5;2;2;0;0;0;0;0;1;0;792496,6737;5832854,071;13,31645409;52,56694048
35817;142901;11;5;5010206;2020;9;13;2;3;5;3;0;0;1;0;0;0;0;0;782365,6429;5830498,024;13,16538035;52,55116515
35818;142902;11;1;1011306;2020;9;17;3;3;3;6;0;1;0;0;0;0;0;0;800457,0658;5826700,18;13,42798723;52,50744677
35819;142903;11;9;9031101;2020;9;23;7;2;5;2;2;1;1;0;0;0;0;0;811026,7651;5818095,103;13,57520752;52,42440961
35820;142904;11;4;4020313;2020;9;8;5;2;2;6;0;0;1;0;1;0;0;0;790460,7744;5825975,066;13,28048857;52,5063603
35821;142905;11;1;1011105;2020;9;23;2;3;2;6;2;0;1;0;0;1;0;0;795633,9329;5826286,092;13,35676366;52,50636984
35822;142906;11;9;9041501;2020;9;13;6;3;2;7;0;1;0;0;0;0;1;0;810869,036;5820577,155;13,5752033;52,44674247
